,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe",contains word before,contains bible clue
767843,5/17/1994,ELI,Yale player,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,0.5,0.0,False,False,False,False,False,False,False
767917,5/16/1994,EVE,The day before,Other,,False,3,14,2,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,False,False,False,False,False
767918,5/16/1994,RED,Ruby,Single Word,,False,1,4,0,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,False,False,False,False,False
767950,5/15/1994,IDO,Exchanged words,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
767954,5/15/1994,TWO,Doublet,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
767991,5/15/1994,IRAN,Land on the Caspian,Other,,False,4,19,3,False,False,False,False,0,False,4.0,0,0.25,0.0,False,False,False,False,False,False,False
768003,5/15/1994,SEER,Geomancer,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,0.0,0.0,False,False,False,False,False,False,False
768071,5/14/1994,REDSEA,Part of Egypt's boundary,Other,,False,4,24,4,False,False,False,False,0,False,5.25,0,0.25,0.041666666666666664,False,False,False,False,False,False,False
768143,5/13/1994,EVE,First lady,Other,,False,2,10,1,False,False,False,False,0,False,4.5,0,0.5,0.0,False,False,False,False,False,False,False
768150,5/12/1994,ILE,France's ___ d'Yeu,Other,,False,3,18,7,False,True,False,False,0,False,5.333333333333333,0,0.3333333333333333,0.2777777777777778,False,False,False,False,False,False,False
768232,5/11/1994,ASSYRIA,Nineveh's nation,Other,,False,2,16,2,False,False,False,False,0,False,7.5,0,0.5,0.0625,False,False,False,False,False,False,False
768270,5/11/1994,SMITE,"Bash, biblically",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.5,0.0625,False,False,False,False,False,False,False
768337,5/10/1994,HAN,"___ Solo of ""Star Wars""",Other,,False,5,23,9,False,True,False,False,0,False,3.8,0,0.6,0.21739130434782608,False,False,False,False,False,False,False
768366,5/9/1994,SIN,Moral no-no,Other,,False,2,11,2,False,False,False,False,0,False,5.0,0,0.0,0.09090909090909091,False,False,False,False,False,False,False
768379,5/9/1994,IRAN,Kurdish home,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
768381,5/9/1994,EST,N.Y. wintertime,Other,,False,2,15,3,False,False,False,False,2,False,7.0,0,0.5,0.13333333333333333,False,False,False,False,False,False,False
768405,5/9/1994,UNTO,"""Render therefore ___ Caesar...""",Other,,False,4,32,11,True,True,False,False,0,True,7.25,0,0.25,0.25,False,False,True,False,False,False,False
768444,5/8/1994,CAIN,"He wrote ""The Postman Always Rings Twice""",Other,,False,7,41,8,False,False,False,False,0,False,5.0,0,0.8571428571428571,0.04878048780487805,False,False,False,False,False,False,False
768562,5/7/1994,ENOS,1980's TV police comedy,Other,,False,4,23,8,False,False,False,False,0,False,5.0,0,0.25,0.043478260869565216,False,False,False,False,False,False,False
768672,5/5/1994,ESTH,Tallinn native,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.0,False,False,False,False,False,False,False
768690,5/5/1994,IRAN,Member of 35-Across,Other,,False,3,19,5,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.05263157894736842,False,False,False,False,False,False,False
768843,5/3/1994,EST,Biblical verb ending,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,True
768850,5/3/1994,THY,"Talese's ""Honor ___ Father""",Other,,False,4,27,9,False,True,False,False,0,False,6.0,0,0.75,0.2222222222222222,False,False,False,False,False,False,False
768871,5/3/1994,REBA,Ms. McEntire,Other,,False,2,12,2,False,False,False,False,1,False,5.5,0,1.0,0.08333333333333333,False,False,False,False,False,False,False
768901,5/2/1994,COAT,___ of arms,Other,,False,3,11,5,False,True,False,False,0,False,3.0,0,0.0,0.2727272727272727,False,False,False,False,False,False,False
768907,5/2/1994,TEXT,Not the pictures,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.0,0.0,False,False,False,False,False,False,False
768916,5/2/1994,GOD,The Almighty,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
768955,5/1/1994,MARIA,Natalie played her,Other,,False,3,18,2,False,False,False,False,0,False,5.333333333333333,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
768987,5/1/1994,SONGOFSOLOMON,Book before Isaiah,Other,,False,3,18,2,False,False,False,False,0,False,5.333333333333333,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
769083,4/30/1994,ELON,North Carolina school,Other,,False,3,21,2,False,False,False,False,0,False,6.333333333333333,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
769098,4/30/1994,ISA,O.T. book,Other,,False,2,9,3,False,False,False,False,2,False,4.0,0,0.5,0.2222222222222222,False,False,False,False,False,False,False
769149,4/29/1994,MENE,Biblical writing on the wall,Other,,False,5,28,4,False,False,False,False,0,False,4.8,0,0.0,0.0,False,False,False,False,False,False,True
769223,4/28/1994,AMOS,TV sheriff Tupper,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
769225,4/28/1994,ABEL,Onetime labor chief,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
769292,4/27/1994,ELI,Actor Wallach,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,1.0,0.0,False,False,False,False,False,False,False
769358,4/26/1994,ELOI,"""The Time Machine"" people",Other,,False,4,25,5,False,False,False,False,0,False,5.5,0,0.5,0.08,False,False,False,False,False,False,False
769411,4/26/1994,IDOL,False god,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.5,0.0,False,False,False,False,False,False,False
769415,4/26/1994,JOB,Book after Esther,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
769422,4/25/1994,LUKE,Patron saint of physicians,Other,,False,4,26,3,False,False,False,False,0,False,5.75,0,0.25,0.0,False,False,False,False,False,False,False
769433,4/25/1994,SELAH,Psalms word,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,0.5,0.0,False,False,False,False,False,False,False
769497,4/24/1994,SARAH,___ Lawrence College,Other,,False,3,20,5,False,True,False,False,0,False,6.0,0,0.6666666666666666,0.15,False,False,False,False,False,False,False
769576,4/24/1994,ELI,"""L.A. Law"" lawyer",Other,,False,3,17,6,False,False,False,False,2,False,5.0,0,0.3333333333333333,0.23529411764705882,False,False,False,False,False,False,False
769838,4/20/1994,TOME,Heavy reading?,Other,,True,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,False,False,False,False,False
769858,4/20/1994,SORES,Boils,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
769903,4/19/1994,MARY,One of the Astors,Other,,False,4,17,3,False,False,False,False,0,False,3.5,0,0.25,0.0,False,False,False,False,False,False,False
769912,4/19/1994,HOR,TV knob abbr.,Other,,False,3,13,3,False,False,False,False,1,False,3.6666666666666665,0,0.0,0.07692307692307693,False,False,False,False,False,False,False
770115,4/17/1994,RED,Rubicund,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
770174,4/16/1994,EVE,Penultimate day,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.0,False,False,False,False,False,False,False
770316,4/14/1994,EDEN,Churchill successor,Other,,False,2,19,1,False,False,False,False,0,False,9.0,0,0.5,0.0,False,False,False,False,False,False,False
770319,4/14/1994,ARI,Mr. Onassis,Other,,False,2,11,2,False,False,False,False,1,False,5.0,0,1.0,0.09090909090909091,False,False,False,False,False,False,False
770385,4/13/1994,EVE,Adam's apple?,Other,,True,2,13,3,False,False,False,False,0,False,6.0,0,0.5,0.15384615384615385,False,False,False,False,False,False,False
770470,4/12/1994,AMOS,"""___ 'n'Andy""",Other,,False,2,13,8,True,True,False,False,0,False,6.0,0,0.0,0.5384615384615384,False,False,True,False,False,False,False
770529,4/11/1994,MAGI,Biblical trio,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.0,False,False,False,False,False,False,True
770656,4/10/1994,NAHUM,Book about Nineveh's fall,Other,,False,4,25,4,False,False,False,False,0,False,5.5,0,0.25,0.04,False,False,False,False,False,False,False
770701,4/10/1994,EDEN,Paradise paradigm,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.5,0.0,False,False,False,False,False,False,False
770749,4/9/1994,ALOU,Montreal Expos manager,Other,,False,3,22,2,False,False,False,False,0,False,6.666666666666667,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
770753,4/9/1994,ARAMAIC,Biblical language,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,True
770783,4/8/1994,SON,"Laertes, to Polonius",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,False,False,False
770791,4/8/1994,IDOL,More than a celebrity,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.0,0.0,False,False,False,False,False,False,False
770909,4/6/1994,AVA,"Gardner of ""Mogambo""",Other,,False,3,20,4,False,False,False,False,0,False,6.0,0,0.6666666666666666,0.1,False,False,False,False,False,False,False
770912,4/6/1994,SAUL,First king of Israel,Other,,False,4,20,3,False,False,False,False,0,False,4.25,0,0.5,0.0,False,False,False,False,False,False,False
770970,4/6/1994,ARI,"""Exodus"" role",Other,,False,2,13,3,False,False,False,False,0,False,6.0,0,0.0,0.15384615384615385,False,False,False,False,False,False,False
770984,4/5/1994,LEPER,One whom Jesus healed,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.25,0.0,False,False,False,False,False,False,True
771101,4/4/1994,BABEL,Cacophonous tower,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
771185,4/3/1994,TOME,Volume,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,False
771351,4/1/1994,IDOL,Whom a wannabe wants to be,Other,,False,6,26,5,False,False,False,False,0,False,3.5,0,0.0,0.0,False,False,False,False,False,False,False
771493,3/30/1994,HAM,Son of Noah,Other,,False,3,11,2,False,False,False,False,0,False,3.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
771504,3/29/1994,RED,Bloodshot,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,1.0,0.0,False,False,False,False,False,False,False
771567,3/29/1994,SON,Favorite relative in politics?,Other,,True,4,30,4,False,False,False,False,0,False,6.75,0,0.25,0.03333333333333333,False,False,False,False,False,False,False
771641,3/27/1994,ARI,"""Exodus"" hero",Other,,False,2,13,3,False,False,False,False,0,False,6.0,0,0.0,0.15384615384615385,False,False,False,False,False,False,False
771654,3/27/1994,ABBA,Israel's Eban,Other,,False,2,13,2,False,False,False,False,0,False,6.0,0,1.0,0.07692307692307693,False,False,False,False,False,False,False
771708,3/27/1994,SIN,Original ___,Other,,False,2,12,4,False,True,False,False,0,False,5.5,0,0.0,0.25,False,False,False,False,False,False,False
771749,3/27/1994,PAUL,Novelist Theroux,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.5,0.0,False,False,False,False,False,False,False
771789,3/26/1994,CALEB,Biblical spy,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,True
771803,3/26/1994,OMRI,Ahab's father,Other,,False,2,13,2,False,False,False,False,0,False,6.0,0,0.5,0.07692307692307693,False,False,False,False,False,False,False
771805,3/26/1994,IRAN,"Subject of Gary Sick's ""All Fall Down""",Other,,False,7,38,9,False,False,False,False,0,False,4.571428571428571,0,0.7142857142857143,0.07894736842105263,False,False,False,False,False,False,False
771837,3/25/1994,ADAM,Paradise evictee,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.5,0.0,False,False,False,False,False,False,False
771846,3/25/1994,IDOL,Pedestal figure,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
771867,3/25/1994,EPIC,"""Iliad,"" e.g.",Other,,False,2,13,6,False,False,False,False,2,False,6.0,1,0.0,0.38461538461538464,True,False,False,False,False,False,False
771950,3/23/1994,ARI,"Paul's ""Exodus"" role",Other,,False,3,20,5,False,False,False,False,0,False,6.0,0,0.6666666666666666,0.15,False,False,False,False,False,False,False
771955,3/23/1994,EST,Preliminary figure: Abbr.,Other,,False,3,25,4,False,False,False,False,1,False,7.666666666666667,0,0.3333333333333333,0.08,False,False,False,False,False,False,False
771981,3/23/1994,ALOU,Baseball's Moises,Other,,False,2,17,2,False,False,False,False,0,False,8.0,0,0.5,0.058823529411764705,False,False,False,False,False,False,False
772011,3/22/1994,MAGUS,"Caspar or Balthazar, e.g.",Other,,False,4,25,6,False,False,False,False,2,False,5.5,1,0.5,0.12,True,False,False,False,False,False,False
772029,3/22/1994,AMEN,"""You said it!""",Other,,False,3,14,5,True,False,False,False,0,False,4.0,0,0.0,0.21428571428571427,False,False,True,False,False,False,False
772055,3/22/1994,SINAI,1979 treaty peninsula,Other,,False,3,21,6,False,False,False,False,0,False,6.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
772078,3/22/1994,SEER,Cassandra,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,0.0,0.0,False,False,False,False,False,False,False
772124,3/21/1994,ENOS,Son of Seth,Other,,False,3,11,2,False,False,False,False,0,False,3.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
772215,3/20/1994,EDEN,Anthony or Barbara,Other,,False,3,18,2,False,False,False,False,0,False,5.333333333333333,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
772228,3/20/1994,EVE,"""___ of Destruction"" (1965 hit)",Other,,False,5,31,15,False,True,False,False,0,False,5.4,0,0.2,0.22580645161290322,False,False,False,False,False,False,False
772338,3/19/1994,YEA,Vote for,Other,,False,2,8,1,False,False,False,False,0,False,3.5,0,0.0,0.0,False,False,False,False,False,False,False
772346,3/19/1994,SINAI,Mount of laws,Other,,False,3,13,2,False,False,False,False,0,False,3.6666666666666665,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
772357,3/18/1994,ISA,O.T. book before Jer.,Other,,False,4,21,6,False,False,False,False,3,False,4.5,0,0.5,0.14285714285714285,False,False,False,False,False,False,False
772388,3/18/1994,AMEN,Sherman Hemsley TV series,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.75,0.0,False,False,False,False,False,False,False
772410,3/18/1994,ECCE,"Nietzsche's ""___ Homo""",Other,,False,3,22,8,False,True,False,False,0,False,6.666666666666667,0,0.6666666666666666,0.2727272727272727,False,False,False,False,False,False,False
772454,3/17/1994,ACTS,___ of the Apostles,Other,,False,4,19,6,False,True,False,False,0,False,4.0,0,0.25,0.15789473684210525,False,False,False,False,False,False,False
772477,3/17/1994,ART,Wiliness,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
772504,3/16/1994,EST,Guinness Book suffix,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
772545,3/15/1994,ABBA,"""Dancing Queen"" pop group",Other,,False,4,25,5,False,False,False,False,0,False,5.5,0,0.25,0.08,False,False,False,False,False,False,False
772598,3/15/1994,ETH,Biblical suffix,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,True
772799,3/13/1994,SIN,Kind of tax,Other,,False,3,11,2,False,False,False,False,0,False,3.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
772809,3/13/1994,COAT,"Chesterfield, e.g.",Other,,False,2,18,4,False,False,False,False,2,False,8.5,1,0.5,0.16666666666666666,True,False,False,False,False,False,False
772813,3/13/1994,ELI,Ransom ___ Olds,Other,,False,3,15,5,False,True,False,False,0,False,4.333333333333333,0,0.6666666666666666,0.2,False,False,False,False,False,False,False
772857,3/12/1994,ESSENES,Group in biblical history,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.25,0.0,False,False,False,False,False,False,True
772864,3/12/1994,ECCE,"""Behold!""",Other,,False,1,9,3,True,False,False,False,0,False,9.0,0,0.0,0.3333333333333333,False,False,True,False,False,False,False
772908,3/11/1994,SON,Dauphin,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
772942,3/11/1994,SEER,Diviner,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
772945,3/11/1994,EDEN,Eve's place,Other,,False,2,11,2,False,False,False,False,0,False,5.0,0,0.5,0.09090909090909091,False,False,False,False,False,False,False
772964,3/10/1994,EAST,Team in an annual all-star game,Other,,False,6,31,6,False,False,False,False,0,False,4.333333333333333,0,0.0,0.03225806451612903,False,False,False,False,False,False,False
773044,3/9/1994,SARAH,Isaac's mother,Other,,False,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,False,False,False,False,False
